"Bug ID","Type","Summary","Product","Component","Assignee","Status","Resolution","Updated","Hardware","Priority","Severity","Summary","OS","Triage Owner"
90667,"enhancement","rfe: Mac users should have access to native color picker","Core","XUL","trudelle","NEW"," ---","2016-12-28 10:56:18","PowerPC","P4","normal","rfe: Mac users should have access to native color picker","macOS","Neil Deakin"
1050397,"defect","Disappearing bookmarklets in my bookmarks toolbar after Syncing","Firefox","Sync","nobody","REOPENED"," ---","2018-09-24 14:24:50","x86","P4","normal","Disappearing bookmarklets in my bookmarks toolbar after Syncing","macOS","Mark Hammond [:markh] [:mhammond]"
1269428,"defect","PDF files rendered with wrong color in Firefox","Firefox","PDF Viewer","nobody","NEW"," ---","2022-01-28 06:41:00","All","P4","normal","PDF files rendered with wrong color in Firefox","All","Brendan Dahl [:bdahl]"
1601099,"task","[wpt-sync] Sync PR 17926 - Verify that the latest onbeforeunload handler is used","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 12:33:38","All","P4","normal","[wpt-sync] Sync PR 17926 - Verify that the latest onbeforeunload handler is used","All","James Graham [:jgraham]"
1381451,"defect","Intermittent browser/components/sessionstore/test/browser_819510_perwindowpb.js | sessionstore state: 2 windows in data being written to disk - Got 3, expected 2","Firefox","Session Restore","nobody","NEW"," ---","2019-04-16 01:48:27","Unspecified","P4","normal","Intermittent browser/components/sessionstore/test/browser_819510_perwindowpb.js | sessionstore state: 2 windows in data being written to disk - Got 3, expected 2","Unspecified","Dão Gottwald [::dao]"
1462986,"defect","Intermittent: devtools/client/netmonitor/test/browser_net_filter-autocomplete.js | Uncaught exception - at chrome://mochitests/content/browser/devtools/client/netmonitor/test/browser_net_filter-autocomplete.js:26","DevTools","Netmonitor","nobody","NEW"," ---","2018-06-22 02:33:56","Unspecified","P4","normal","Intermittent: devtools/client/netmonitor/test/browser_net_filter-autocomplete.js | Uncaught exception - at chrome://mochitests/content/browser/devtools/client/netmonitor/test/browser_net_filter-autocomplete.js:26","Unspecified","Jan Honza Odvarko [:Honza] (always need-info? me)"
1579817,"task","[wpt-sync] Sync PR 18931 - Avoid harness error in applyContraints/getConstraints test","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 13:22:36","All","P4","normal","[wpt-sync] Sync PR 18931 - Avoid harness error in applyContraints/getConstraints test","All","James Graham [:jgraham]"
391576,"defect","Need an icon for protocol registration notification","Firefox","File Handling","faaborg","NEW"," ---","2014-06-13 16:41:50","All","P4","normal","Need an icon for protocol registration notification","All",":Gijs (he/him)"
963247,"defect","contenteditable flex container (flexbox) has mispositioned cursor, for inserting text as a direct child of the flex container.","Core","Layout","nobody","NEW"," ---","2021-01-08 07:39:04","All","P4","normal","contenteditable flex container (flexbox) has mispositioned cursor, for inserting text as a direct child of the flex container.","All","Daniel Holbert [:dholbert]"
1358621,"defect","Firefox icon in window header is grainy","Core","Widget: Gtk","nobody","UNCONFIRMED"," ---","2017-04-26 12:31:49","Unspecified","P4","normal","Firefox icon in window header is grainy","Unspecified","Martin Stránský [:stransky] (ni? me)"
1451263,"defect","The dropdown menu is empty on appear.in settings after unplugging the camera","Core","WebRTC: Audio/Video","nobody","NEW"," ---","2018-04-05 04:17:03","All","P4","normal","The dropdown menu is empty on appear.in settings after unplugging the camera","All","Jan-Ivar Bruaroey [:jib] (needinfo? me)"
1494289,"enhancement","[wpt-sync] Sync PR 13221 - Simplify MultipartContent.","Testing","web-platform-tests","wptsync","NEW"," ---","2018-09-26 06:09:07","All","P4","normal","[wpt-sync] Sync PR 13221 - Simplify MultipartContent.","All","James Graham [:jgraham]"
1553728,"defect","[wpt-sync] Sync PR 16568 - Update referrer policy tests to use hosts[alt] instead of hardcoded www1","Testing","web-platform-tests","wptsync","NEW"," ---","2019-05-22 22:12:28","All","P4","normal","[wpt-sync] Sync PR 16568 - Update referrer policy tests to use hosts[alt] instead of hardcoded www1","All","James Graham [:jgraham]"
234464,"enhancement","Design an intuitive syntax for useful ""QuickSearch"" features","Bugzilla","Query/Bug List","query-and-buglist","NEW"," ---","2019-02-28 20:48:24","All","P4","normal","Design an intuitive syntax for useful ""QuickSearch"" features","All",
884196,"defect","ICE: report error on network interface change","Core","WebRTC: Networking","nobody","NEW"," ---","2017-09-13 17:18:49","All","P4","normal","ICE: report error on network interface change","All","Byron Campen [:bwc]"
1186074,"defect","Send NS_WIDGET_WAKE_OBSERVER_TOPIC asynchronously","Core","Widget: Win32","nobody","NEW"," ---","2016-08-12 12:51:47","Unspecified","P4","normal","Send NS_WIDGET_WAKE_OBSERVER_TOPIC asynchronously","Unspecified","Stephen A Pohl [:spohl]"
1627044,"task","[wpt-sync] Sync PR 22663 - A test for CanvasRenderingContext2D.drawImage() with image-orientatio…","Core","Layout: Images, Video, and HTML Frames","wptsync","NEW"," ---","2020-04-02 11:52:58","All","P4","normal","[wpt-sync] Sync PR 22663 - A test for CanvasRenderingContext2D.drawImage() with image-orientatio…","All","Emilio Cobos Álvarez (:emilio)"
1482339,"enhancement","[wpt-sync] Sync PR 12400 - Kuma attribute and activatekuma anchor link prototype","Core","DOM: Core & HTML","wptsync","NEW"," ---","2019-03-13 06:42:05","All","P4","normal","[wpt-sync] Sync PR 12400 - Kuma attribute and activatekuma anchor link prototype","All","Hsin-Yi Tsai [:hsinyi]"
1532176,"defect","[wpt-sync] Sync PR 15599 - Removing frame animation timing (not part of spec)","Testing","web-platform-tests","wptsync","NEW"," ---","2019-03-03 14:17:45","All","P4","normal","[wpt-sync] Sync PR 15599 - Removing frame animation timing (not part of spec)","All","James Graham [:jgraham]"
716637,"defect","UI to aid discovery of new Sync engines","Firefox","Sync","nobody","NEW"," ---","2018-09-24 14:26:41","All","P4","normal","UI to aid discovery of new Sync engines","All","Mark Hammond [:markh] [:mhammond]"
1125641,"defect","Mozilla Sync across branded browsers","Firefox","Sync","nobody","NEW"," ---","2019-03-08 01:52:20","x86","P4","normal","Mozilla Sync across branded browsers","Linux","Mark Hammond [:markh] [:mhammond]"
1297029,"defect","Camera stops if you start a new conversation with Google Hangouts","Core","WebRTC: Audio/Video","nobody","NEW"," ---","2017-12-23 14:29:54","Unspecified","P4","normal","Camera stops if you start a new conversation with Google Hangouts","Unspecified","Jan-Ivar Bruaroey [:jib] (needinfo? me)"
1611830,"task","[wpt-sync] Sync PR 21441 - Use long animation in webkit-animation-iteration-event.html","Core","DOM: Core & HTML","wptsync","NEW"," ---","2020-01-29 00:01:07","All","P4","normal","[wpt-sync] Sync PR 21441 - Use long animation in webkit-animation-iteration-event.html","All","Hsin-Yi Tsai [:hsinyi]"
1394763,"enhancement","about:telemetry - Improve Raw JSON button design","Toolkit","Telemetry","nobody","NEW"," ---","2019-05-24 10:32:10","Unspecified","P4","normal","about:telemetry - Improve Raw JSON button design","Unspecified","Chris H-C :chutten"
1470761,"enhancement","[wpt-sync] Sync PR 11648 - Fix ISO-2022-JP reference implementation","Core","Internationalization","wptsync","NEW"," ---","2018-06-25 12:09:38","All","P4","normal","[wpt-sync] Sync PR 11648 - Fix ISO-2022-JP reference implementation","All","Makoto Kato [:m_kato]"
1512115,"enhancement","[wpt-sync] Sync PR 14366 - [web-nfc] Replace cancelWatch with AbortSignal","Core","DOM: Device Interfaces","wptsync","NEW"," ---","2018-12-04 18:31:34","All","P4","normal","[wpt-sync] Sync PR 14366 - [web-nfc] Replace cancelWatch with AbortSignal","All","Chris Martin [:cmartin]"
68302,"defect","Nothing happens, if you type news URL without group name","MailNews Core","Backend","nobody","NEW"," ---","2008-07-31 04:30:00","Sun","P4","normal","Nothing happens, if you type news URL without group name","Solaris",
490002,"defect","Keyboard modifiers should alter the behavior of clicking bookmarks in the native menu","Core","Widget: Cocoa","nobody","REOPENED"," ---","2016-05-05 11:42:57","All","P4","normal","Keyboard modifiers should alter the behavior of clicking bookmarks in the native menu","macOS","Stephen A Pohl [:spohl]"
1009060,"defect","Limit depth of lateWrites stacks in Telemetry payloads","Toolkit","Telemetry","nobody","REOPENED"," ---","2018-12-19 07:50:27","x86","P4","normal","Limit depth of lateWrites stacks in Telemetry payloads","Windows 7","Chris H-C :chutten"
1260314,"defect","Intermittent test_TelemetrySession.js | Test timed out","Toolkit","Telemetry","nobody","NEW"," ---","2019-03-31 23:31:20","All","P4","normal","Intermittent test_TelemetrySession.js | Test timed out","Android","Chris H-C :chutten"
1596155,"task","[wpt-sync] Sync PR 20235 - Update tcdownload for taskcluster changes","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 13:31:20","All","P4","normal","[wpt-sync] Sync PR 20235 - Update tcdownload for taskcluster changes","All","James Graham [:jgraham]"
1374064,"enhancement","Consider adding operator* to Lookup()/LookupForAdd() result types","Core","XPCOM","nobody","NEW"," ---","2021-02-18 01:22:44","All","P4","normal","Consider adding operator* to Lookup()/LookupForAdd() result types","All","Nika Layzell [:nika] (ni? for response)"
1459956,"enhancement","Add application panel global toggle: update on reload","DevTools","Application Panel","nobody","NEW"," ---","2020-03-04 14:33:27","Unspecified","P4","normal","Add application panel global toggle: update on reload","Unspecified","Hubert Boma Manilla (:bomsy)"
1501064,"enhancement","[wpt-sync] Sync PR 13658 - Add SameObject attribute to navigator xr with wpt","Testing","web-platform-tests","wptsync","REOPENED"," ---","2020-01-24 12:17:43","All","P4","normal","[wpt-sync] Sync PR 13658 - Add SameObject attribute to navigator xr with wpt","All","James Graham [:jgraham]"
1572688,"task","[wpt-sync] Sync PR 18353 - SVG: Parsing of vector-effect","Core","SVG","wptsync","NEW"," ---","2019-08-18 16:42:48","All","P4","normal","[wpt-sync] Sync PR 18353 - SVG: Parsing of vector-effect","All","Jonathan Watt [:jwatt]"
362289,"enhancement","Use contents of Sender: header field as envelope sender if it exists","Bugzilla","Email Notifications","email-notifications","NEW"," ---","2006-11-30 12:39:44","All","P4","normal","Use contents of Sender: header field as envelope sender if it exists","All",
943004,"defect","provide sync markers to aid in eideticker fps tests","Core","Graphics: Layers","nobody","NEW"," ---","2014-08-14 10:10:56","All","P4","normal","provide sync markers to aid in eideticker fps tests","All","Bob Hood"
1225476,"defect","Twitter brings e10s to its knees","Firefox","General","nobody","NEW"," ---","2019-02-12 10:23:22","Unspecified","P4","normal","Twitter brings e10s to its knees","Unspecified","Dave Townsend [:mossop]"
1350457,"enhancement","Implement ScrollTimeline's handling of orientations to spec","Core","DOM: Animation","nobody","NEW"," ---","2019-06-11 18:12:52","Unspecified","P4","normal","Implement ScrollTimeline's handling of orientations to spec","Unspecified","Boris Chiou [:boris]"
1444647,"enhancement","[wpt-sync] Sync PR 9959 - add ""short"" harness timeout value","Testing","web-platform-tests","nobody","NEW"," ---","2018-03-10 10:56:43","All","P4","normal","[wpt-sync] Sync PR 9959 - add ""short"" harness timeout value","All","James Graham [:jgraham]"
1490422,"enhancement","nsReflowStatus::SetIncomplete/SetOverflowIncomplete should either reset (or assert) an existing BreakBefore state","Core","Layout","nobody","NEW"," ---","2018-09-11 11:17:29","All","P4","normal","nsReflowStatus::SetIncomplete/SetOverflowIncomplete should either reset (or assert) an existing BreakBefore state","All","Daniel Holbert [:dholbert]"
1547582,"enhancement","Highlighted text doesn't remain highlighted between navigations","Toolkit","Find Toolbar","nobody","NEW"," ---","2019-04-30 02:55:29","All","P4","normal","Highlighted text doesn't remain highlighted between navigations","macOS","Mandy Cheang [:mcheang][she/her]"
188318,"defect","typing quickly causes high cpu usage","Core","DOM: Editor","nobody","NEW"," ---","2020-04-18 22:43:44","All","P4","normal","typing quickly causes high cpu usage","All","Hsin-Yi Tsai [:hsinyi]"
844037,"enhancement","[search] Advanced options - when a filter is applied the search results should dynamically update","Participation Infrastructure","Phonebook","nobody","NEW"," ---","2021-07-29 15:31:39","All","P4","normal","[search] Advanced options - when a filter is applied the search results should dynamically update","All",
1167916,"enhancement","Use secure communication HTTPS for Seamonkey homepage","SeaMonkey","General","nobody","UNCONFIRMED"," ---","2015-05-23 22:58:42","Unspecified","P4","normal","Use secure communication HTTPS for Seamonkey homepage","Unspecified",
1324888,"enhancement","Web elements like checkboxes or input fields don't use the correct design","Core","Layout: Form Controls","nobody","UNCONFIRMED"," ---","2017-01-11 12:30:48","All","P4","normal","Web elements like checkboxes or input fields don't use the correct design","All","Emilio Cobos Álvarez (:emilio)"
1622027,"defect","Firefox for iOS last sync on 2/19","Firefox for iOS","Sync","nobody","UNCONFIRMED"," ---","2020-06-29 16:00:25","Other","P4","normal","Firefox for iOS last sync on 2/19","iOS","Jeremy Evans"
1406070,"defect","'Do not disturb' me should persist across restarts","Toolkit","Notifications and Alerts","nobody","NEW"," ---","2017-10-10 09:41:36","Unspecified","P4","normal","'Do not disturb' me should persist across restarts","Unspecified","Tim Spurway [:tspurway]"
1478147,"enhancement","[wpt-sync] Sync PR 12167 - WebKit export of https://bugs.webkit.org/show_bug.cgi?id=187861","Testing","web-platform-tests","wptsync","NEW"," ---","2018-07-24 14:09:03","All","P4","normal","[wpt-sync] Sync PR 12167 - WebKit export of https://bugs.webkit.org/show_bug.cgi?id=187861","All","James Graham [:jgraham]"
1518712,"enhancement","[wpt-sync] Sync PR 14755 - [do not merge] experiment","Core","DOM: Security","wptsync","NEW"," ---","2019-01-10 05:33:02","All","P4","normal","[wpt-sync] Sync PR 14755 - [do not merge] experiment","All","Christoph Kerschbaumer [:ckerschb]"
1376102,"defect","[hamburger menu] Text Encoding menu should honor browser.menu.showCharacterEncoding setting","Firefox","Menus","nobody","NEW"," ---","2019-11-27 13:15:31","All","P4","normal","[hamburger menu] Text Encoding menu should honor browser.menu.showCharacterEncoding setting","All","Jared Wein [:jaws] (please needinfo? me)"
